Date,Team1,Team1_Position,Team1_Win_Percentage,Team1_Rating,Team1_Kills_Per_Round,Team1_Deaths_Per_Round,Team1_Headshots,Team2,Team2_Position,Team2_Win_Percentage,Team2_Rating,Team2_Kills_Per_Round,Team2_Deaths_Per_Round,Team2_Headshots,Score
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,virtuspro,9,68.0,1.11,0.65,0.61,48.04,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,aurora,28,75.0,1.16,0.72,0.64,49.96,1
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,saw,16,73.3,1.09,0.67,0.63,49.92,1
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,natus_vincere,2,77.3,1.07,0.66,0.64,48.36,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,vitality,3,62.5,1.13,0.68,0.63,49.8,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,apeks,20,44.1,1.03,0.65,0.66,51.12,1
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,complexity,12,43.8,1.03,0.64,0.67,51.06,1
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,big,38,40.9,1.06,0.67,0.65,49.1,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,g2,6,65.4,1.1,0.67,0.63,49.74,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,faze,1,72.4,1.09,0.68,0.64,51.78,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,mouz,5,76.2,1.08,0.68,0.65,48.74,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,9z,45,65.6,1.08,0.66,0.63,49.74,1
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,g2,6,65.4,1.1,0.67,0.63,49.74,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,furia,14,45.5,1.08,0.67,0.64,47.26,1
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,astralis,26,57.1,1.06,0.65,0.65,52.94,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,ninjas_in_pyjamas,27,23.1,0.98,0.63,0.7,49.66,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,mouz,5,76.2,1.08,0.68,0.65,48.74,1
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,ence,13,45.5,1.04,0.65,0.66,49.2,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,cloud9,7,63.0,1.11,0.68,0.64,45.42,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,saw,16,73.3,1.09,0.67,0.63,49.92,1
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,eternal_fire,8,68.2,1.1,0.68,0.63,50.36,1
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,apeks,20,44.1,1.03,0.65,0.66,51.12,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,vitality,3,62.5,1.13,0.68,0.63,49.8,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,fnatic,33,55.2,1.08,0.67,0.66,49.9,1
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,cloud9,7,63.0,1.11,0.68,0.64,45.42,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,vitality,3,62.5,1.13,0.68,0.63,49.8,1
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,falcons,11,42.9,1.05,0.67,0.66,49.18,1
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,saw,16,73.3,1.09,0.67,0.63,49.92,1
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,faze,1,72.4,1.09,0.68,0.64,51.78,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,cloud9,7,63.0,1.11,0.68,0.64,45.42,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,fnatic,33,55.2,1.08,0.67,0.66,49.9,1
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,ninjas_in_pyjamas,27,23.1,0.98,0.63,0.7,49.66,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,ninjas_in_pyjamas,27,23.1,0.98,0.63,0.7,49.66,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,ninjas_in_pyjamas,27,23.1,0.98,0.63,0.7,49.66,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,pain,15,65.9,1.09,0.68,0.64,50.66,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,vitality,3,62.5,1.13,0.68,0.63,49.8,0
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,aurora,28,75.0,1.16,0.72,0.64,49.96,1
13/04/2024,og,36,50.0,1.04,0.65,0.69,58.92,heroic,10,57.1,1.05,0.66,0.66,50.74,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,aurora,28,75.0,1.16,0.72,0.64,49.96,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,amkal,29,59.4,1.09,0.69,0.66,51.58,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,fnatic,33,55.2,1.08,0.67,0.66,49.9,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,koi,27,58.3,1.09,0.67,0.64,46.24,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,fnatic,33,55.2,1.08,0.67,0.66,49.9,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,monte,23,51.9,1.06,0.67,0.66,52.76,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,aurora,28,75.0,1.16,0.72,0.64,49.96,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,b8,47,48.0,1.03,0.66,0.68,52.58,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,b8,47,48.0,1.03,0.66,0.68,52.58,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,3dmax,39,51.5,1.08,0.67,0.65,51.58,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,imperial,18,72.0,1.13,0.7,0.62,46.54,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,amkal,29,59.4,1.09,0.69,0.66,51.58,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,pain,15,65.9,1.09,0.68,0.64,50.66,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,metizport,30,62.0,1.08,0.67,0.66,50.64,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,virtuspro,9,68.0,1.11,0.65,0.61,48.04,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,koi,27,58.3,1.09,0.67,0.64,46.24,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,ecstatic,17,58.3,1.06,0.66,0.66,51.24,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,monte,23,51.9,1.06,0.67,0.66,52.76,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,cloud9,7,63.0,1.11,0.68,0.64,45.42,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,og,36,50.0,1.04,0.65,0.69,58.92,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,metizport,30,62.0,1.08,0.67,0.66,50.64,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,3dmax,39,51.5,1.08,0.67,0.65,51.58,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,metizport,30,62.0,1.08,0.67,0.66,50.64,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,natus_vincere,2,77.3,1.07,0.66,0.64,48.36,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,complexity,12,43.8,1.03,0.64,0.67,51.06,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,big,38,40.9,1.06,0.67,0.65,49.1,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,furia,14,45.5,1.08,0.67,0.64,47.26,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,spirit,4,79.2,1.19,0.73,0.61,46.98,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,virtuspro,9,68.0,1.11,0.65,0.61,48.04,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,monte,23,51.9,1.06,0.67,0.66,52.76,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,themongolz,19,67.9,1.12,0.7,0.65,51.78,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,3dmax,39,51.5,1.08,0.67,0.65,51.58,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,furia,14,45.5,1.08,0.67,0.64,47.26,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,ence,13,45.5,1.04,0.65,0.66,49.2,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,furia,14,45.5,1.08,0.67,0.64,47.26,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,mouz,5,76.2,1.08,0.68,0.65,48.74,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,pera,94,41.7,1.06,0.69,0.7,50.82,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,aurora,28,75.0,1.16,0.72,0.64,49.96,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,big,38,40.9,1.06,0.67,0.65,49.1,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,spirit,4,79.2,1.19,0.73,0.61,46.98,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,sinners,49,59.3,1.08,0.68,0.66,50.28,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,aurora,28,75.0,1.16,0.72,0.64,49.96,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,furia,14,45.5,1.08,0.67,0.64,47.26,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,astralis,26,57.1,1.06,0.65,0.65,52.94,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,big,38,40.9,1.06,0.67,0.65,49.1,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,natus_vincere,2,77.3,1.07,0.66,0.64,48.36,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,aurora,28,75.0,1.16,0.72,0.64,49.96,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,9z,45,65.6,1.08,0.66,0.63,49.74,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,fnatic,33,55.2,1.08,0.67,0.66,49.9,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,imperial,18,72.0,1.13,0.7,0.62,46.54,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,natus_vincere,2,77.3,1.07,0.66,0.64,48.36,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,m80,43,47.6,1.09,0.68,0.66,50.98,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,betboom,32,52.8,1.05,0.68,0.69,51.7,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,sinners,49,59.3,1.08,0.68,0.66,50.28,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,virtuspro,9,68.0,1.11,0.65,0.61,48.04,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,nouns,44,66.7,1.14,0.71,0.64,48.76,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,og,36,50.0,1.04,0.65,0.69,58.92,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,astralis,26,57.1,1.06,0.65,0.65,52.94,0
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,big,38,40.9,1.06,0.67,0.65,49.1,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,mouz,5,76.2,1.08,0.68,0.65,48.74,1
11/04/2024,apeks,20,44.1,1.03,0.65,0.66,51.12,monte,23,51.9,1.06,0.67,0.66,52.76,1
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,metizport,30,62.0,1.08,0.67,0.66,50.64,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,amkal,29,59.4,1.09,0.69,0.66,51.58,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,eternal_fire,8,68.2,1.1,0.68,0.63,50.36,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,faze,1,72.4,1.09,0.68,0.64,51.78,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,3dmax,39,51.5,1.08,0.67,0.65,51.58,1
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,spirit,4,79.2,1.19,0.73,0.61,46.98,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,ence,13,45.5,1.04,0.65,0.66,49.2,1
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,natus_vincere,2,77.3,1.07,0.66,0.64,48.36,1
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,complexity,12,43.8,1.03,0.64,0.67,51.06,1
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,rebels,42,38.5,1.01,0.65,0.69,49.42,1
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,eternal_fire,8,68.2,1.1,0.68,0.63,50.36,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,vitality,3,62.5,1.13,0.68,0.63,49.8,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,og,36,50.0,1.04,0.65,0.69,58.92,1
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,astralis,26,57.1,1.06,0.65,0.65,52.94,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,b8,47,48.0,1.03,0.66,0.68,52.58,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,monte,23,51.9,1.06,0.67,0.66,52.76,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,betboom,32,52.8,1.05,0.68,0.69,51.7,1
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,aurora,28,75.0,1.16,0.72,0.64,49.96,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,9_pandas,21,51.7,1.07,0.66,0.65,50.92,1
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,b8,47,48.0,1.03,0.66,0.68,52.58,1
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,9_pandas,21,51.7,1.07,0.66,0.65,50.92,1
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,heroic,10,57.1,1.05,0.66,0.66,50.74,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,aurora,28,75.0,1.16,0.72,0.64,49.96,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,big,38,40.9,1.06,0.67,0.65,49.1,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,b8,47,48.0,1.03,0.66,0.68,52.58,1
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,og,36,50.0,1.04,0.65,0.69,58.92,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,mouz,5,76.2,1.08,0.68,0.65,48.74,1
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,natus_vincere,2,77.3,1.07,0.66,0.64,48.36,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,cloud9,7,63.0,1.11,0.68,0.64,45.42,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,aurora,28,75.0,1.16,0.72,0.64,49.96,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,apeks,20,44.1,1.03,0.65,0.66,51.12,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,1
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,nexus,54,54.2,1.06,0.68,0.68,53.36,1
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,1
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,eternal_fire,8,68.2,1.1,0.68,0.63,50.36,1
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,ecstatic,17,58.3,1.06,0.66,0.66,51.24,0
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,sinners,49,59.3,1.08,0.68,0.66,50.28,1
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,sinners,49,59.3,1.08,0.68,0.66,50.28,1
06/03/2024,falcons,11,42.9,1.05,0.67,0.66,49.18,monte,23,51.9,1.06,0.67,0.66,52.76,1
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,og,36,50.0,1.04,0.65,0.69,58.92,0
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,aurora,28,75.0,1.16,0.72,0.64,49.96,0
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,aurora,28,75.0,1.16,0.72,0.64,49.96,0
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,ninjas_in_pyjamas,27,23.1,0.98,0.63,0.7,49.66,1
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,amkal,29,59.4,1.09,0.69,0.66,51.58,0
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,aurora,28,75.0,1.16,0.72,0.64,49.96,1
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,big,38,40.9,1.06,0.67,0.65,49.1,1
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,fnatic,33,55.2,1.08,0.67,0.66,49.9,1
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,b8,47,48.0,1.03,0.66,0.68,52.58,1
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,ecstatic,17,58.3,1.06,0.66,0.66,51.24,1
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,eternal_fire,8,68.2,1.1,0.68,0.63,50.36,0
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,natus_vincere,2,77.3,1.07,0.66,0.64,48.36,0
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,fnatic,33,55.2,1.08,0.67,0.66,49.9,0
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,cloud9,7,63.0,1.11,0.68,0.64,45.42,0
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,eternal_fire,8,68.2,1.1,0.68,0.63,50.36,0
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,og,36,50.0,1.04,0.65,0.69,58.92,1
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,cloud9,7,63.0,1.11,0.68,0.64,45.42,0
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,big,38,40.9,1.06,0.67,0.65,49.1,1
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,virtuspro,9,68.0,1.11,0.65,0.61,48.04,0
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,cloud9,7,63.0,1.11,0.68,0.64,45.42,1
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,1
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,mibr,34,81.0,1.14,0.69,0.61,51.92,0
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,mibr,34,81.0,1.14,0.69,0.61,51.92,0
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,9_pandas,21,51.7,1.07,0.66,0.65,50.92,0
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,sinners,49,59.3,1.08,0.68,0.66,50.28,1
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,b8,47,48.0,1.03,0.66,0.68,52.58,1
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,falcons,11,42.9,1.05,0.67,0.66,49.18,0
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,complexity,12,43.8,1.03,0.64,0.67,51.06,0
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,mouz,5,76.2,1.08,0.68,0.65,48.74,0
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,1
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,vitality,3,62.5,1.13,0.68,0.63,49.8,1
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,saw,16,73.3,1.09,0.67,0.63,49.92,0
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,ninjas_in_pyjamas,27,23.1,0.98,0.63,0.7,49.66,1
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,apeks,20,44.1,1.03,0.65,0.66,51.12,0
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,og,36,50.0,1.04,0.65,0.69,58.92,1
13/04/2024,betboom,32,52.8,1.05,0.68,0.69,51.7,nexus,54,54.2,1.06,0.68,0.68,53.36,1
12/04/2024,amkal,29,59.4,1.09,0.69,0.66,51.58,aurora,28,75.0,1.16,0.72,0.64,49.96,0
12/04/2024,amkal,29,59.4,1.09,0.69,0.66,51.58,betboom,32,52.8,1.05,0.68,0.69,51.7,1
12/04/2024,amkal,29,59.4,1.09,0.69,0.66,51.58,apeks,20,44.1,1.03,0.65,0.66,51.12,1
12/04/2024,amkal,29,59.4,1.09,0.69,0.66,51.58,themongolz,19,67.9,1.12,0.7,0.65,51.78,0
12/04/2024,amkal,29,59.4,1.09,0.69,0.66,51.58,apeks,20,44.1,1.03,0.65,0.66,51.12,0
12/04/2024,amkal,29,59.4,1.09,0.69,0.66,51.58,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,0
12/04/2024,amkal,29,59.4,1.09,0.69,0.66,51.58,big,38,40.9,1.06,0.67,0.65,49.1,0
12/04/2024,amkal,29,59.4,1.09,0.69,0.66,51.58,9_pandas,21,51.7,1.07,0.66,0.65,50.92,1
12/04/2024,amkal,29,59.4,1.09,0.69,0.66,51.58,falcons,11,42.9,1.05,0.67,0.66,49.18,1
12/04/2024,amkal,29,59.4,1.09,0.69,0.66,51.58,fnatic,33,55.2,1.08,0.67,0.66,49.9,0
12/04/2024,amkal,29,59.4,1.09,0.69,0.66,51.58,ninjas_in_pyjamas,27,23.1,0.98,0.63,0.7,49.66,1
12/04/2024,amkal,29,59.4,1.09,0.69,0.66,51.58,astralis,26,57.1,1.06,0.65,0.65,52.94,1
12/04/2024,amkal,29,59.4,1.09,0.69,0.66,51.58,koi,27,58.3,1.09,0.67,0.64,46.24,1
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,og,36,50.0,1.04,0.65,0.69,58.92,0
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,furia,14,45.5,1.08,0.67,0.64,47.26,0
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,pain,15,65.9,1.09,0.68,0.64,50.66,0
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,koi,27,58.3,1.09,0.67,0.64,46.24,1
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,imperial,18,72.0,1.13,0.7,0.62,46.54,0
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,b8,47,48.0,1.03,0.66,0.68,52.58,0
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,heroic,10,57.1,1.05,0.66,0.66,50.74,0
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,metizport,30,62.0,1.08,0.67,0.66,50.64,1
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,astralis,26,57.1,1.06,0.65,0.65,52.94,1
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,vitality,3,62.5,1.13,0.68,0.63,49.8,0
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,1
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,spirit,4,79.2,1.19,0.73,0.61,46.98,0
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,falcons,11,42.9,1.05,0.67,0.66,49.18,0
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,mouz,5,76.2,1.08,0.68,0.65,48.74,0
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,g2,6,65.4,1.1,0.67,0.63,49.74,1
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,vitality,3,62.5,1.13,0.68,0.63,49.8,1
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,themongolz,19,67.9,1.12,0.7,0.65,51.78,1
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,astralis,26,57.1,1.06,0.65,0.65,52.94,1
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,big,38,40.9,1.06,0.67,0.65,49.1,0
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,natus_vincere,2,77.3,1.07,0.66,0.64,48.36,0
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,cloud9,7,63.0,1.11,0.68,0.64,45.42,0
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,apeks,20,44.1,1.03,0.65,0.66,51.12,0
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,gamerlegion,24,44.0,1.09,0.7,0.66,46.06,1
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,fnatic,33,55.2,1.08,0.67,0.66,49.9,1
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,faze,1,72.4,1.09,0.68,0.64,51.78,0
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,ninjas_in_pyjamas,27,23.1,0.98,0.63,0.7,49.66,1
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,astralis,26,57.1,1.06,0.65,0.65,52.94,0
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,faze,1,72.4,1.09,0.68,0.64,51.78,0
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,g2,6,65.4,1.1,0.67,0.63,49.74,0
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,fnatic,33,55.2,1.08,0.67,0.66,49.9,1
10/04/2024,ence,13,45.5,1.04,0.65,0.66,49.2,lynn-vision,31,57.7,1.11,0.68,0.64,54.06,1
